"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP",,,,,,,,,,,,,,
SUPERINTENDÊNCIA DE DEFESA DA CONCORRÊNCIA,,,,,,,,,,,,,,
SISTEMA DE LEVANTAMENTO DE PREÇOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
INTERVALO DE TEMPO: SEMANAL,,,,,,,,,,,,,,
PERÍODO: 11/05/2025 A 17/05/2025,,,,,,,,,,,,,,
COMBUSTÍVEL: TODOS,,,,,,,,,,,,,,
TIPO RELATÓRIO: MUNICÍPIO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CNPJ,RAZÃO,FANTASIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICÍPIO,ESTADO,BANDEIRA,PRODUTO,UNIDADE DE MEDIDA,PREÇO DE REVENDA,DATA DA COLETA
 08.949.137/0001-07,REDE OSORIO'S 410 DE NITEROI COMERCIO DE GAS NATURAL PARA VEICULOS LTDA,,AVENIDA RUI BARBOSA,410,,SAO FRANCISCO,24360-440,NITEROI,RIO DE JANEIRO,IPIRANGA,DIESEL S10,R$ / litro,6.69,5/15/2025
 08.949.137/0001-07,REDE OSORIO'S 410 DE NITEROI COMERCIO DE GAS NATURAL PARA VEICULOS LTDA,,AVENIDA RUI BARBOSA,410,,SAO FRANCISCO,24360-440,NITEROI,RIO DE JANEIRO,IPIRANGA,ETANOL,R$ / litro,4.59,5/15/2025
 00.865.239/0001-24,AUTO POSTO VANCOUVER LTDA.,DUE FRATELLI SERVICOS,ESTRADA FRANCISCO DA CRUZ NUNES,915,,PENDOTIBA,24310-340,NITEROI,RIO DE JANEIRO,RAIZEN,GNV,R$ / m³,4.09,5/15/2025
 00.865.239/0001-24,AUTO POSTO VANCOUVER LTDA.,DUE FRATELLI SERVICOS,ESTRADA FRANCISCO DA CRUZ NUNES,915,,PENDOTIBA,24310-340,NITEROI,RIO DE JANEIRO,RAIZEN,GASOLINA COMUM,R$ / litro,5.79,5/15/2025
 00.865.239/0001-24,AUTO POSTO VANCOUVER LTDA.,DUE FRATELLI SERVICOS,ESTRADA FRANCISCO DA CRUZ NUNES,915,,PENDOTIBA,24310-340,NITEROI,RIO DE JANEIRO,RAIZEN,GASOLINA ADITIVADA,R$ / litro,5.79,5/15/2025
 00.865.239/0001-24,AUTO POSTO VANCOUVER LTDA.,DUE FRATELLI SERVICOS,ESTRADA FRANCISCO DA CRUZ NUNES,915,,PENDOTIBA,24310-340,NITEROI,RIO DE JANEIRO,RAIZEN,DIESEL S500,R$ / litro,5.89,5/15/2025
 00.865.239/0001-24,AUTO POSTO VANCOUVER LTDA.,DUE FRATELLI SERVICOS,ESTRADA FRANCISCO DA CRUZ NUNES,915,,PENDOTIBA,24310-340,NITEROI,RIO DE JANEIRO,RAIZEN,DIESEL S10,R$ / litro,5.99,5/15/2025
 00.865.239/0001-24,AUTO POSTO VANCOUVER LTDA.,DUE FRATELLI SERVICOS,ESTRADA FRANCISCO DA CRUZ NUNES,915,,PENDOTIBA,24310-340,NITEROI,RIO DE JANEIRO,RAIZEN,ETANOL,R$ / litro,4.19,5/15/2025
 04.615.136/0001-67,AUTO POSTO NITEROI II LTDA.,,ALAMEDA SAO BOAVENTURA,862,,FONSECA,24130-001,NITEROI,RIO DE JANEIRO,IPIRANGA,GNV,R$ / m³,4.29,5/12/2025
 04.615.136/0001-67,AUTO POSTO NITEROI II LTDA.,,ALAMEDA SAO BOAVENTURA,862,,FONSECA,24130-001,NITEROI,RIO DE JANEIRO,IPIRANGA,GASOLINA COMUM,R$ / litro,5.89,5/12/2025
 04.615.136/0001-67,AUTO POSTO NITEROI II LTDA.,,ALAMEDA SAO BOAVENTURA,862,,FONSECA,24130-001,NITEROI,RIO DE JANEIRO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.39,5/12/2025
 04.615.136/0001-67,AUTO POSTO NITEROI II LTDA.,,ALAMEDA SAO BOAVENTURA,862,,FONSECA,24130-001,NITEROI,RIO DE JANEIRO,IPIRANGA,DIESEL S10,R$ / litro,6.69,5/12/2025
 04.615.136/0001-67,AUTO POSTO NITEROI II LTDA.,,ALAMEDA SAO BOAVENTURA,862,,FONSECA,24130-001,NITEROI,RIO DE JANEIRO,IPIRANGA,ETANOL,R$ / litro,4.49,5/12/2025
 07.531.770/0001-00,AUTO POSTO MASTER DO FONSECA LTDA,MASTER DO FONSECA,ALAMEDA SAO BOAVENTURA,1042,,FONSECA,24120-192,NITEROI,RIO DE JANEIRO,IPIRANGA,GNV,R$ / m³,4.29,5/12/2025
 07.531.770/0001-00,AUTO POSTO MASTER DO FONSECA LTDA,MASTER DO FONSECA,ALAMEDA SAO BOAVENTURA,1042,,FONSECA,24120-192,NITEROI,RIO DE JANEIRO,IPIRANGA,GASOLINA COMUM,R$ / litro,5.79,5/12/2025
 07.531.770/0001-00,AUTO POSTO MASTER DO FONSECA LTDA,MASTER DO FONSECA,ALAMEDA SAO BOAVENTURA,1042,,FONSECA,24120-192,NITEROI,RIO DE JANEIRO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.79,5/12/2025
 07.531.770/0001-00,AUTO POSTO MASTER DO FONSECA LTDA,MASTER DO FONSECA,ALAMEDA SAO BOAVENTURA,1042,,FONSECA,24120-192,NITEROI,RIO DE JANEIRO,IPIRANGA,DIESEL S10,R$ / litro,5.89,5/12/2025
 07.531.770/0001-00,AUTO POSTO MASTER DO FONSECA LTDA,MASTER DO FONSECA,ALAMEDA SAO BOAVENTURA,1042,,FONSECA,24120-192,NITEROI,RIO DE JANEIRO,IPIRANGA,ETANOL,R$ / litro,4.29,5/12/2025
 29.975.687/0001-62,AUTO POSTO PITUBA LTDA,POSTO MONTE SINAI,RODOVIA AMARAL PEIXOTO,S/N,KM. 3,BALDEADOR,24140-580,NITEROI,RIO DE JANEIRO,VIBRA,GASOLINA COMUM,R$ / litro,5.79,5/12/2025
 29.975.687/0001-62,AUTO POSTO PITUBA LTDA,POSTO MONTE SINAI,RODOVIA AMARAL PEIXOTO,S/N,KM. 3,BALDEADOR,24140-580,NITEROI,RIO DE JANEIRO,VIBRA,GASOLINA ADITIVADA,R$ / litro,5.79,5/12/2025
 29.975.687/0001-62,AUTO POSTO PITUBA LTDA,POSTO MONTE SINAI,RODOVIA AMARAL PEIXOTO,S/N,KM. 3,BALDEADOR,24140-580,NITEROI,RIO DE JANEIRO,VIBRA,DIESEL S500,R$ / litro,5.79,5/12/2025
 04.857.524/0001-54,POSTO MONSENHOR ESCRIVA LTDA,POSTO IRMAOS FIDALGO,ALAMEDA SAO BOA VENTURA,246,,FONSECA,24120-196,NITEROI,RIO DE JANEIRO,RAIZEN,GNV,R$ / m³,4.37,5/12/2025
 04.857.524/0001-54,POSTO MONSENHOR ESCRIVA LTDA,POSTO IRMAOS FIDALGO,ALAMEDA SAO BOA VENTURA,246,,FONSECA,24120-196,NITEROI,RIO DE JANEIRO,RAIZEN,GASOLINA COMUM,R$ / litro,5.99,5/12/2025
 04.857.524/0001-54,POSTO MONSENHOR ESCRIVA LTDA,POSTO IRMAOS FIDALGO,ALAMEDA SAO BOA VENTURA,246,,FONSECA,24120-196,NITEROI,RIO DE JANEIRO,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.09,5/12/2025
 04.857.524/0001-54,POSTO MONSENHOR ESCRIVA LTDA,POSTO IRMAOS FIDALGO,ALAMEDA SAO BOA VENTURA,246,,FONSECA,24120-196,NITEROI,RIO DE JANEIRO,RAIZEN,DIESEL S10,R$ / litro,5.99,5/12/2025
 04.857.524/0001-54,POSTO MONSENHOR ESCRIVA LTDA,POSTO IRMAOS FIDALGO,ALAMEDA SAO BOA VENTURA,246,,FONSECA,24120-196,NITEROI,RIO DE JANEIRO,RAIZEN,ETANOL,R$ / litro,4.49,5/12/2025
 30.065.650/0001-86,DARIL POSTOS DE SERVICOS LTDA,POSTO DARIL,ALAMEDA SAO BOAVENTURA,254,,FONSECA,24355-090,NITEROI,RIO DE JANEIRO,VIBRA,GNV,R$ / m³,4.29,5/12/2025
 30.065.650/0001-86,DARIL POSTOS DE SERVICOS LTDA,POSTO DARIL,ALAMEDA SAO BOAVENTURA,254,,FONSECA,24355-090,NITEROI,RIO DE JANEIRO,VIBRA,GASOLINA COMUM,R$ / litro,5.89,5/12/2025
 30.065.650/0001-86,DARIL POSTOS DE SERVICOS LTDA,POSTO DARIL,ALAMEDA SAO BOAVENTURA,254,,FONSECA,24355-090,NITEROI,RIO DE JANEIRO,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.14,5/12/2025
 30.065.650/0001-86,DARIL POSTOS DE SERVICOS LTDA,POSTO DARIL,ALAMEDA SAO BOAVENTURA,254,,FONSECA,24355-090,NITEROI,RIO DE JANEIRO,VIBRA,DIESEL S10,R$ / litro,5.99,5/12/2025
 30.065.650/0001-86,DARIL POSTOS DE SERVICOS LTDA,POSTO DARIL,ALAMEDA SAO BOAVENTURA,254,,FONSECA,24355-090,NITEROI,RIO DE JANEIRO,VIBRA,ETANOL,R$ / litro,4.39,5/12/2025
 28.543.684/0001-97,CARLAN OLEO E COMBUSTIVEL LTDA,,ALAMEDA SAO BOAVENTURA,1119,0,FONSECA,24000-000,NITEROI,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.89,5/12/2025
 28.543.684/0001-97,CARLAN OLEO E COMBUSTIVEL LTDA,,ALAMEDA SAO BOAVENTURA,1119,0,FONSECA,24000-000,NITEROI,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,5.99,5/12/2025
 28.543.684/0001-97,CARLAN OLEO E COMBUSTIVEL LTDA,,ALAMEDA SAO BOAVENTURA,1119,0,FONSECA,24000-000,NITEROI,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.29,5/12/2025
 04.077.852/0001-38,QUARENTA POSTO DE SERVICOS LTDA,,ALAMEDA SAO BOAVENTURA,588,A,FONSECA,24130-170,NITEROI,RIO DE JANEIRO,VIBRA,GASOLINA COMUM,R$ / litro,5.89,5/12/2025
 04.077.852/0001-38,QUARENTA POSTO DE SERVICOS LTDA,,ALAMEDA SAO BOAVENTURA,588,A,FONSECA,24130-170,NITEROI,RIO DE JANEIRO,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.19,5/12/2025
 04.077.852/0001-38,QUARENTA POSTO DE SERVICOS LTDA,,ALAMEDA SAO BOAVENTURA,588,A,FONSECA,24130-170,NITEROI,RIO DE JANEIRO,VIBRA,DIESEL S10,R$ / litro,5.89,5/12/2025
 04.077.852/0001-38,QUARENTA POSTO DE SERVICOS LTDA,,ALAMEDA SAO BOAVENTURA,588,A,FONSECA,24130-170,NITEROI,RIO DE JANEIRO,VIBRA,ETANOL,R$ / litro,4.39,5/12/2025
 03.861.477/0001-50,POSTO VIA PONTE LTDA.,POSTO VIA PONTE LTDA,RUA PROFESSOR JOAQUIM COSTA RIBEIRO,5,,NITEROI,24030-050,NITEROI,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.89,5/15/2025
 03.861.477/0001-50,POSTO VIA PONTE LTDA.,POSTO VIA PONTE LTDA,RUA PROFESSOR JOAQUIM COSTA RIBEIRO,5,,NITEROI,24030-050,NITEROI,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.09,5/15/2025
 03.861.477/0001-50,POSTO VIA PONTE LTDA.,POSTO VIA PONTE LTDA,RUA PROFESSOR JOAQUIM COSTA RIBEIRO,5,,NITEROI,24030-050,NITEROI,RIO DE JANEIRO,BRANCA,DIESEL S500,R$ / litro,5.89,5/15/2025
 03.861.477/0001-50,POSTO VIA PONTE LTDA.,POSTO VIA PONTE LTDA,RUA PROFESSOR JOAQUIM COSTA RIBEIRO,5,,NITEROI,24030-050,NITEROI,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,5.99,5/15/2025
 03.861.477/0001-50,POSTO VIA PONTE LTDA.,POSTO VIA PONTE LTDA,RUA PROFESSOR JOAQUIM COSTA RIBEIRO,5,,NITEROI,24030-050,NITEROI,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.24,5/15/2025
 03.676.904/0001-20,SAO BENTO DE ITAIPU AUTO POSTO LTDA,,AVENIDA CENTRAL EWERTON XAVIER,4374,,SERRA GRANDE,24342-702,NITEROI,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.99,5/15/2025
 03.676.904/0001-20,SAO BENTO DE ITAIPU AUTO POSTO LTDA,,AVENIDA CENTRAL EWERTON XAVIER,4374,,SERRA GRANDE,24342-702,NITEROI,RIO DE JANEIRO,BRANCA,DIESEL S500,R$ / litro,5.97,5/15/2025
 03.676.904/0001-20,SAO BENTO DE ITAIPU AUTO POSTO LTDA,,AVENIDA CENTRAL EWERTON XAVIER,4374,,SERRA GRANDE,24342-702,NITEROI,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,5.99,5/15/2025
 03.676.904/0001-20,SAO BENTO DE ITAIPU AUTO POSTO LTDA,,AVENIDA CENTRAL EWERTON XAVIER,4374,,SERRA GRANDE,24342-702,NITEROI,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.29,5/15/2025
 03.676.904/0001-20,SAO BENTO DE ITAIPU AUTO POSTO LTDA,,AVENIDA CENTRAL EWERTON XAVIER,4374,,SERRA GRANDE,24342-702,NITEROI,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.79,5/15/2025
 02.799.430/0001-40,POSTO AVENIDA CENTRAL LTDA,POSTO AVENIDA CENTRAL,AVENIDA EWERTON DA COSTA XAVIER,3633,,ITAIPU,24340-030,NITEROI,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.79,5/15/2025
 02.799.430/0001-40,POSTO AVENIDA CENTRAL LTDA,POSTO AVENIDA CENTRAL,AVENIDA EWERTON DA COSTA XAVIER,3633,,ITAIPU,24340-030,NITEROI,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.89,5/15/2025
 02.799.430/0001-40,POSTO AVENIDA CENTRAL LTDA,POSTO AVENIDA CENTRAL,AVENIDA EWERTON DA COSTA XAVIER,3633,,ITAIPU,24340-030,NITEROI,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.49,5/15/2025
 02.740.641/0001-08,AUTO POSTO NATU LTDA,FORT AUTO POSTO,ESTRADA FRANCISCO DA CRUZ NEVES,56,,ITAIPU,24340-000,NITEROI,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.69,5/15/2025
 02.740.641/0001-08,AUTO POSTO NATU LTDA,FORT AUTO POSTO,ESTRADA FRANCISCO DA CRUZ NEVES,56,,ITAIPU,24340-000,NITEROI,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.09,5/15/2025
 02.740.641/0001-08,AUTO POSTO NATU LTDA,FORT AUTO POSTO,ESTRADA FRANCISCO DA CRUZ NEVES,56,,ITAIPU,24340-000,NITEROI,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.29,5/15/2025
 09.070.975/0001-60,AMIGO DA RODOVIA AUTO POSTO LTDA,,RODOVIA PRESIDENTE DUTRA,22,,COMENDADOR SOARES,26276-000,NOVA IGUACU,RIO DE JANEIRO,VIBRA,GASOLINA COMUM,R$ / litro,6.09,5/12/2025
 09.070.975/0001-60,AMIGO DA RODOVIA AUTO POSTO LTDA,,RODOVIA PRESIDENTE DUTRA,22,,COMENDADOR SOARES,26276-000,NOVA IGUACU,RIO DE JANEIRO,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.29,5/12/2025
 09.070.975/0001-60,AMIGO DA RODOVIA AUTO POSTO LTDA,,RODOVIA PRESIDENTE DUTRA,22,,COMENDADOR SOARES,26276-000,NOVA IGUACU,RIO DE JANEIRO,VIBRA,DIESEL S500,R$ / litro,5.99,5/12/2025
 09.070.975/0001-60,AMIGO DA RODOVIA AUTO POSTO LTDA,,RODOVIA PRESIDENTE DUTRA,22,,COMENDADOR SOARES,26276-000,NOVA IGUACU,RIO DE JANEIRO,VIBRA,DIESEL S10,R$ / litro,6.09,5/12/2025
 09.070.975/0001-60,AMIGO DA RODOVIA AUTO POSTO LTDA,,RODOVIA PRESIDENTE DUTRA,22,,COMENDADOR SOARES,26276-000,NOVA IGUACU,RIO DE JANEIRO,VIBRA,ETANOL,R$ / litro,4.59,5/12/2025
 03.219.097/0001-16,POSTO DE GASOLINA DO CAPITAO NA POSSE LTDA,,RUA GENI SARAIVA,10,,PONTO CHIC,26032-662,NOVA IGUACU,RIO DE JANEIRO,RAIZEN,GNV,R$ / m³,4.59,5/12/2025
 03.219.097/0001-16,POSTO DE GASOLINA DO CAPITAO NA POSSE LTDA,,RUA GENI SARAIVA,10,,PONTO CHIC,26032-662,NOVA IGUACU,RIO DE JANEIRO,RAIZEN,GASOLINA COMUM,R$ / litro,5.97,5/12/2025
 03.219.097/0001-16,POSTO DE GASOLINA DO CAPITAO NA POSSE LTDA,,RUA GENI SARAIVA,10,,PONTO CHIC,26032-662,NOVA IGUACU,RIO DE JANEIRO,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.17,5/12/2025
 03.219.097/0001-16,POSTO DE GASOLINA DO CAPITAO NA POSSE LTDA,,RUA GENI SARAIVA,10,,PONTO CHIC,26032-662,NOVA IGUACU,RIO DE JANEIRO,RAIZEN,DIESEL S500,R$ / litro,6.09,5/12/2025
 03.219.097/0001-16,POSTO DE GASOLINA DO CAPITAO NA POSSE LTDA,,RUA GENI SARAIVA,10,,PONTO CHIC,26032-662,NOVA IGUACU,RIO DE JANEIRO,RAIZEN,DIESEL S10,R$ / litro,6.19,5/12/2025
 03.219.097/0001-16,POSTO DE GASOLINA DO CAPITAO NA POSSE LTDA,,RUA GENI SARAIVA,10,,PONTO CHIC,26032-662,NOVA IGUACU,RIO DE JANEIRO,RAIZEN,ETANOL,R$ / litro,4.47,5/12/2025
 07.926.437/0001-08,POSTO DE GASOLINA E LANCHONETE JRH VITÓRIA LTDA.,POSTO VITÓRIA,ESTRADA PLÍNIO CASADO,1630,,VILA NOVA,26010-042,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.75,5/12/2025
 07.926.437/0001-08,POSTO DE GASOLINA E LANCHONETE JRH VITÓRIA LTDA.,POSTO VITÓRIA,ESTRADA PLÍNIO CASADO,1630,,VILA NOVA,26010-042,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.75,5/12/2025
 07.926.437/0001-08,POSTO DE GASOLINA E LANCHONETE JRH VITÓRIA LTDA.,POSTO VITÓRIA,ESTRADA PLÍNIO CASADO,1630,,VILA NOVA,26010-042,NOVA IGUACU,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,5.99,5/12/2025
 07.926.437/0001-08,POSTO DE GASOLINA E LANCHONETE JRH VITÓRIA LTDA.,POSTO VITÓRIA,ESTRADA PLÍNIO CASADO,1630,,VILA NOVA,26010-042,NOVA IGUACU,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.25,5/12/2025
 05.432.930/0001-38,MORAES E ELIAS AUTO POSTO DE SERVICOS LTDA,,RUA DO RETIRO,S/N,LOTE 1/QUADRA B,MIGUEL COUTO,26062-170,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,6.19,5/12/2025
 05.432.930/0001-38,MORAES E ELIAS AUTO POSTO DE SERVICOS LTDA,,RUA DO RETIRO,S/N,LOTE 1/QUADRA B,MIGUEL COUTO,26062-170,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.25,5/12/2025
 05.432.930/0001-38,MORAES E ELIAS AUTO POSTO DE SERVICOS LTDA,,RUA DO RETIRO,S/N,LOTE 1/QUADRA B,MIGUEL COUTO,26062-170,NOVA IGUACU,RIO DE JANEIRO,BRANCA,DIESEL S500,R$ / litro,5.99,5/12/2025
 05.432.930/0001-38,MORAES E ELIAS AUTO POSTO DE SERVICOS LTDA,,RUA DO RETIRO,S/N,LOTE 1/QUADRA B,MIGUEL COUTO,26062-170,NOVA IGUACU,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.19,5/12/2025
 05.432.930/0001-38,MORAES E ELIAS AUTO POSTO DE SERVICOS LTDA,,RUA DO RETIRO,S/N,LOTE 1/QUADRA B,MIGUEL COUTO,26062-170,NOVA IGUACU,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.59,5/12/2025
 06.179.155/0001-13,MEGA NOVA IGUACU POSTO DE ABASTECIMENTO LTDA,,AVENIDA ABILIO AUGUSTO TAVORA,3500,,JARDIM ALVORADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,GNV,R$ / m³,4.69,5/12/2025
 06.179.155/0001-13,MEGA NOVA IGUACU POSTO DE ABASTECIMENTO LTDA,,AVENIDA ABILIO AUGUSTO TAVORA,3500,,JARDIM ALVORADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,GASOLINA COMUM,R$ / litro,5.89,5/12/2025
 06.179.155/0001-13,MEGA NOVA IGUACU POSTO DE ABASTECIMENTO LTDA,,AVENIDA ABILIO AUGUSTO TAVORA,3500,,JARDIM ALVORADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.24,5/12/2025
 06.179.155/0001-13,MEGA NOVA IGUACU POSTO DE ABASTECIMENTO LTDA,,AVENIDA ABILIO AUGUSTO TAVORA,3500,,JARDIM ALVORADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,DIESEL S10,R$ / litro,5.99,5/12/2025
 06.179.155/0001-13,MEGA NOVA IGUACU POSTO DE ABASTECIMENTO LTDA,,AVENIDA ABILIO AUGUSTO TAVORA,3500,,JARDIM ALVORADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,ETANOL,R$ / litro,4.39,5/12/2025
 07.106.399/0001-39,POSTO DE GASOLINA SIRIQUISAMBA LTDA.,POSTO SIRIQUISAMBA,AVENIDA GOVERNADOR ROBERTO SILVEIRA,1500,,MOQUETA,26020-740,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.79,5/12/2025
 07.106.399/0001-39,POSTO DE GASOLINA SIRIQUISAMBA LTDA.,POSTO SIRIQUISAMBA,AVENIDA GOVERNADOR ROBERTO SILVEIRA,1500,,MOQUETA,26020-740,NOVA IGUACU,RIO DE JANEIRO,BRANCA,DIESEL S500,R$ / litro,6.05,5/12/2025
 07.106.399/0001-39,POSTO DE GASOLINA SIRIQUISAMBA LTDA.,POSTO SIRIQUISAMBA,AVENIDA GOVERNADOR ROBERTO SILVEIRA,1500,,MOQUETA,26020-740,NOVA IGUACU,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.39,5/12/2025
 02.754.990/0001-89,POSTO DE GASOLINA VIA LIGHT D IGUACU LTDA,POSTO VIA LIGHT,RUA CORONEL FRANCISCO SOARES,554,,CENTRO,26220-520,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GNV,R$ / m³,4.49,5/12/2025
 02.754.990/0001-89,POSTO DE GASOLINA VIA LIGHT D IGUACU LTDA,POSTO VIA LIGHT,RUA CORONEL FRANCISCO SOARES,554,,CENTRO,26220-520,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.89,5/12/2025
 02.754.990/0001-89,POSTO DE GASOLINA VIA LIGHT D IGUACU LTDA,POSTO VIA LIGHT,RUA CORONEL FRANCISCO SOARES,554,,CENTRO,26220-520,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.19,5/12/2025
 02.754.990/0001-89,POSTO DE GASOLINA VIA LIGHT D IGUACU LTDA,POSTO VIA LIGHT,RUA CORONEL FRANCISCO SOARES,554,,CENTRO,26220-520,NOVA IGUACU,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.49,5/12/2025
 02.754.990/0001-89,POSTO DE GASOLINA VIA LIGHT D IGUACU LTDA,POSTO VIA LIGHT,RUA CORONEL FRANCISCO SOARES,554,,CENTRO,26220-520,NOVA IGUACU,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.49,5/12/2025
 00.118.442/0001-37,POSTO KM 13 DA DUTRA LTDA,POSTO 13,RODOVIA PRESIDENTE DUTRA,13006,,PRATA,26010-003,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,GNV,R$ / m³,4.79,5/12/2025
 00.118.442/0001-37,POSTO KM 13 DA DUTRA LTDA,POSTO 13,RODOVIA PRESIDENTE DUTRA,13006,,PRATA,26010-003,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,GASOLINA COMUM,R$ / litro,6.19,5/12/2025
 00.118.442/0001-37,POSTO KM 13 DA DUTRA LTDA,POSTO 13,RODOVIA PRESIDENTE DUTRA,13006,,PRATA,26010-003,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.39,5/12/2025
 00.118.442/0001-37,POSTO KM 13 DA DUTRA LTDA,POSTO 13,RODOVIA PRESIDENTE DUTRA,13006,,PRATA,26010-003,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,DIESEL S10,R$ / litro,6.39,5/12/2025
 00.118.442/0001-37,POSTO KM 13 DA DUTRA LTDA,POSTO 13,RODOVIA PRESIDENTE DUTRA,13006,,PRATA,26010-003,NOVA IGUACU,RIO DE JANEIRO,IPIRANGA,ETANOL,R$ / litro,4.49,5/12/2025
 03.633.372/0001-43,AUTO POSTO AUSTRAL DE GNV LTDA,POSTO AUTRAL,RODOVIA PRESIDENTE DUTRA,15,,JARDIM ESPLANADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GNV,R$ / m³,4.39,5/12/2025
 03.633.372/0001-43,AUTO POSTO AUSTRAL DE GNV LTDA,POSTO AUTRAL,RODOVIA PRESIDENTE DUTRA,15,,JARDIM ESPLANADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.89,5/12/2025
 03.633.372/0001-43,AUTO POSTO AUSTRAL DE GNV LTDA,POSTO AUTRAL,RODOVIA PRESIDENTE DUTRA,15,,JARDIM ESPLANADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.99,5/12/2025
 03.633.372/0001-43,AUTO POSTO AUSTRAL DE GNV LTDA,POSTO AUTRAL,RODOVIA PRESIDENTE DUTRA,15,,JARDIM ESPLANADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.39,5/12/2025
 03.633.372/0001-43,AUTO POSTO AUSTRAL DE GNV LTDA,POSTO AUTRAL,RODOVIA PRESIDENTE DUTRA,15,,JARDIM ESPLANADA,26210-000,NOVA IGUACU,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.49,5/12/2025
 00.488.282/0001-18,AUTO POSTO LEAO DE IGUACU LTDA,AUTO POSTO LEÃO,AVENIDA ABILIO AUGUSTO TAVORA,4124,,CABUCU,26262-020,NOVA IGUACU,RIO DE JANEIRO,RAIZEN,GNV,R$ / m³,4.90,5/12/2025
